disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-stdin,sym-files-1,sym-files-2,Coverage
True,False,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,1891,15060,17980,6683,4019,8311,10,10,12,8,38,0.2538283189,0.2911532882,0.8484684761,0.7004104127,0.8444099144,0.1054600851,dfs,simple,dec,none,3,20,6,1,6,1635
True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,False,1141,9208,5346,2133,3508,6346,7,5,13,6,20,0.2760082377,0.06621487181,0.05397299996,0.8602371372,0.2777125977,0.9694978356,nurs:icnt,simple,dec,none,3,11,4,1,13,1934
False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,True,2600,21740,8873,4359,4606,10453,8,11,14,11,49,0.5154130635,0.8383152559,0.967378389,0.2916551784,0.5034248176,0.3792650533,nurs:md2u,internal,dec,let,2,25,9,1,23,1158
False,True,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False,True,723,13555,7826,1676,2562,6442,4,5,8,6,15,0.5305868886,0.2566699991,0.2427330365,0.5874524864,0.945219439,0.2630078489,nurs:covnew,simple,hex,none,1,9,4,1,15,1035
False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,1614,29320,8994,2214,4861,11078,10,6,15,6,21,0.3607904132,0.4323207981,0.6513343043,0.767904383,0.9180444341,0.8299014049,nurs:cpicnt,llvm,hex,named,5,13,4,2,27,1120
True,False,False,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,948,17702,5871,1230,3352,5576,3,3,10,7,14,0.1833113563,0.2315130863,0.1622212465,0.011971212,0.5502707119,0.09044198704,nurs:md2u,llvm,dec,none,5,10,10,2,25,1284
True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,True,2243,31098,9841,2829,7007,13973,6,9,16,9,22,0.5407192212,0.2557630995,0.8463669198,0.3486108383,0.6455042342,0.7095733092,bfs,simple,bin,none,3,16,6,2,6,1257
True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,512,12865,4368,655,2995,3659,4,8,5,5,7,0.1353616892,0.5830071166,0.2120159797,0.197541732,0.6093218502,0.7163251897,bfs,internal,bin,let,9,6,5,1,26,1282
True,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,1169,20284,8477,1534,4384,5717,8,9,12,7,17,0.5599758212,0.3096320112,0.8612330501,0.2860311391,0.8166669063,0.2504300311,nurs:rp,internal,dec,named,4,14,9,1,7,1450
False,True,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,1145,13360,3851,465,4297,3682,8,8,5,7,9,0.2818135978,0.8638081384,0.2011905838,0.1334777865,0.04110474948,0.6785070695,random-state,simple,hex,let,7,11,7,1,3,1702
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,1218,20641,5566,922,5882,8292,15,10,6,8,23,0.5747027526,0.7786489999,0.5586218609,0.8279615226,0.7925766746,0.2082861523,nurs:depth,internal,dec,none,5,14,13,1,4,1054
True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,True,924,20498,2681,437,4222,3042,8,9,5,6,5,0.9961089795,0.4235851365,0.9318753534,0.3588631328,0.204957382,0.1220752849,nurs:rp,simple,hex,none,10,6,7,1,2,1370
False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,1212,22270,4406,680,5903,4006,22,15,6,8,9,0.8720411754,0.2788024632,0.7102094813,0.8887967368,0.6454097957,0.7628366558,nurs:covnew,simple,hex,none,3,12,10,2,6,1383
True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,861,15314,4026,288,4018,2448,8,8,3,6,4,0.5945929435,0.06596551162,0.4471356217,0.2923652154,0.3108888797,0.8344303977,nurs:covnew,llvm,bin,let,9,6,4,2,6,0
False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,1144,24398,5733,565,5402,3371,12,10,8,8,7,0.8883815815,0.945952312,0.4882694543,0.5938503193,0.4231693861,0.8902033842,dfs,simple,hex,none,6,12,10,1,2,1455
True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,707,14292,4929,490,4169,3169,8,6,6,4,4,0.9774057662,0.7476094802,0.8403735737,0.2411348793,0.9397290466,0.8250436012,random-path,llvm,dec,named,1,10,9,1,24,1126
True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,1361,26437,6918,667,6031,4836,15,10,11,11,7,0.5790517303,0.08812566333,0.6674941521,0.412510991,0.6414884356,0.9540902667,random-state,simple,dec,none,4,18,11,2,23,1748
True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,853,13435,4453,480,4101,1809,11,8,11,8,2,0.3108724021,0.8938485988,0.9793833346,0.9241242703,0.2202585173,0.7293314193,bfs,llvm,dec,let,5,14,7,1,18,1136
True,True,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,1372,20131,10304,987,6519,4396,18,11,15,14,6,0.9840128383,0.03363241554,0.3785207444,0.5980286301,0.9635693683,0.4866739612,random-path,simple,dec,named,6,19,13,2,6,1410
False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,True,False,False,True,True,535,7676,5438,752,3449,1477,18,10,15,12,5,0.0193784849,0.07130602212,0.3349139854,0.1767185061,0.7350861571,0.515246122,nurs:icnt,internal,bin,named,1,13,10,2,3,824
False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,967,19451,15256,1140,6085,2275,20,16,16,18,9,0.5600304016,0.1263354465,0.9645024096,0.2079333567,0.1853685548,0.8089232326,nurs:covnew,llvm,bin,let,8,17,19,1,16,1644
True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,510,12529,12288,1070,3987,1400,13,5,12,8,6,0.2091170268,0.8351719662,0.4852906363,0.7649380981,0.07836256369,0.7096163016,nurs:icnt,simple,bin,none,6,9,19,2,19,1620
False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,1152,21725,21004,1519,8658,2757,24,10,24,16,11,0.8583106899,0.563922105,0.1195850558,0.6776964276,0.6036067394,0.3094456043,dfs,internal,hex,none,8,14,26,2,15,1014
False,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,440,8630,9454,1003,6721,1005,13,3,7,7,4,0.8903094604,0.7332868741,0.5465669338,0.1417323072,0.8418258363,0.5865285126,nurs:depth,llvm,hex,named,2,12,18,1,16,1168
False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,True,False,522,16833,15863,1229,12318,1533,14,6,14,10,8,0.182947138,0.4308322335,0.617128133,0.5542069993,0.5790622478,0.1321697322,nurs:icnt,llvm,hex,none,8,18,31,2,6,1329
True,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,245,4819,8118,596,11197,853,7,3,5,5,6,0.5754490081,0.4811151806,0.1191947097,0.1507774028,0.6748247936,0.9262496379,nurs:md2u,llvm,dec,named,4,6,19,2,30,1269
False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,False,522,10676,20853,1308,14489,1998,15,3,7,14,8,0.4019032541,0.2267745826,0.9923265156,0.1430785417,0.7536978572,0.07744937991,nurs:qc,llvm,bin,let,5,18,39,1,5,962
True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,227,7217,5641,872,6955,626,8,12,7,3,4,0.8333664045,0.6014073584,0.9298847171,0.8891971487,0.7163050287,0.1510330645,nurs:qc,simple,hex,let,3,5,21,2,18,1756
False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,True,274,14021,10846,1665,15852,1260,15,4,20,6,9,0.2158141925,0.5821595208,0.02506907869,0.5370723075,0.6174219666,0.4542183273,nurs:rp,llvm,hex,named,4,6,54,2,24,1188
True,True,True,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,194,5345,3570,758,4561,376,6,9,4,2,3,0.01977378784,0.2156120003,0.2132363155,0.9511805859,0.9315628368,0.6231594205,nurs:cpicnt,simple,bin,named,6,6,16,1,25,1899
False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,273,7439,7525,948,10295,867,9,12,9,4,4,0.8705028717,0.6487794652,0.8379165592,0.4756220406,0.2157050213,0.1514492319,nurs:depth,internal,dec,named,1,16,26,1,19,1011
True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,115,3435,1874,711,3628,202,6,11,2,2,2,0.2947190652,0.7029201284,0.09567447486,0.4192333156,0.9221879596,0.563003015,bfs,llvm,bin,named,3,6,11,2,14,1273
True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,275,7742,4294,898,6092,533,6,15,6,2,4,0.6884924834,0.1840982404,0.1944540417,0.6514340497,0.8181502249,0.06388343018,random-path,simple,hex,named,6,7,18,1,5,1448
False,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,104,2936,4215,552,4702,527,18,7,1,12,4,0.6549207544,0.244341616,0.1042687586,0.08379772424,0.7257534351,0.4503654158,nurs:cpicnt,internal,bin,none,7,5,11,2,12,833
False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,138,4163,5861,1267,7888,694,9,15,2,2,18,0.5307092938,0.8181223862,0.103885833,0.03306828027,0.9422535446,0.1754282125,nurs:rp,internal,bin,let,4,7,23,1,27,1114
True,True,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,88,3958,4326,717,5684,377,5,9,2,1,3,0.1929334853,0.7657537355,0.6020782528,0.8764691829,0.5590716592,0.01962519662,nurs:icnt,llvm,hex,let,6,7,23,2,17,883
False,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,133,4968,7594,1444,10688,635,11,17,19,3,5,0.1851730066,0.764390248,0.5393017993,0.4872534165,0.6187754326,0.5030565768,nurs:qc,simple,dec,let,6,14,42,1,22,982
False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,49,3311,2886,853,9706,258,6,9,12,2,3,0.498666983,0.3093319028,0.565923524,0.4970967804,0.8612960657,0.8221507801,random-path,llvm,hex,let,7,11,21,1,26,1112
False,False,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,False,116,6077,6383,1774,14100,425,13,12,27,4,4,0.4133144368,0.2366215299,0.9868622897,0.1775473092,0.2729487018,0.4548726327,nurs:qc,internal,bin,none,9,20,31,2,18,958
False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,29,5197,5911,1701,7547,223,7,8,16,4,3,0.6908638515,0.5954811685,0.2641393115,0.2930281082,0.2652366392,0.9854845187,nurs:rp,internal,hex,let,7,8,14,1,21,1543
True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,50,9073,6924,1946,12798,314,17,14,39,11,5,0.7948278949,0.2476473083,0.5432979173,0.4819383614,0.3739625034,0.143993879,nurs:md2u,simple,dec,named,8,12,23,1,17,1606
False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,True,29,2872,6219,1171,4082,145,11,8,37,2,3,0.7279802324,0.7810971358,0.1710835472,0.3717791283,0.7182306849,0.8007940897,random-state,simple,bin,named,1,8,8,2,10,987
False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,32,7031,8021,2205,8686,316,21,11,43,4,7,0.6962076495,0.1705525431,0.1877888344,0.4306577823,0.6637077838,0.1669151777,nurs:md2u,internal,dec,named,2,12,20,2,8,1149
True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,19,6180,3807,1116,2099,316,10,4,26,4,2,0.7206260247,0.2645262197,0.6221452875,0.3230878702,0.3601883217,0.2852985374,nurs:covnew,simple,dec,let,2,5,4,1,26,168
False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,31,9086,8544,1422,4761,13806,16,9,49,8,4,0.2542918934,0.6257905713,0.8304716559,0.2626321965,0.574920215,0.6221174759,nurs:depth,simple,hex,let,9,12,12,1,12,1507
True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,29,8289,6073,844,4118,314,14,7,45,6,4,0.7435028918,0.2542355879,0.248359344,0.9826747279,0.7340180649,0.861061155,nurs:icnt,llvm,dec,let,9,7,8,2,14,0
False,True,False,False,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,False,True,37,9869,11336,2107,6054,462,18,10,69,9,30,0.9932181102,0.7669848771,0.2148378142,0.5028094647,0.09071675547,0.7881965354,random-path,simple,hex,named,7,16,15,1,16,1535
False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,35,5509,10920,1239,3630,334,13,5,35,7,19,0.3000217524,0.979007677,0.8638768314,0.7305117406,0.8346739988,0.6627400862,bfs,simple,hex,let,3,15,9,2,8,1631
True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,41,10227,15117,2304,6866,625,20,10,80,9,39,0.3525602411,0.5816472207,0.5920931098,0.5521037041,0.397144212,0.993340415,nurs:md2u,simple,dec,let,3,24,17,2,17,1682
True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,28,8017,10000,1657,3118,465,13,10,45,4,16,0.632885471,0.1297404784,0.009947646836,0.5688774501,0.3738083714,0.6849563219,random-path,simple,bin,named,2,14,8,1,6,1414
True,True,False,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,42,11899,12071,2467,5395,710,21,14,108,7,20,0.331028904,0.1737691456,0.7167882703,0.6357607063,0.4724922204,0.1629959773,bfs,simple,bin,none,2,31,12,1,5,892
False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,18,5341,9783,1564,1585,511,16,10,27,7,15,0.6821449741,0.2078739429,0.4162837675,0.9870364988,0.6442634623,0.3651346636,nurs:md2u,llvm,dec,named,9,12,6,1,9,1105
True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,32,8518,10146,2155,3447,762,24,12,50,16,16,0.3246689404,0.9953074281,0.9547774524,0.6886741043,0.6269028434,0.617864171,nurs:md2u,llvm,dec,named,10,15,16,2,4,1011
True,True,False,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,9,3861,5182,1213,2318,488,14,6,28,12,12,0.3513068539,0.247331256,0.01843956623,0.008801285028,0.349119775,0.4186533379,nurs:covnew,internal,bin,let,1,6,14,2,9,1480
False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,19,6954,14060,2253,4713,860,27,15,59,24,22,0.4541383321,0.7233902339,0.1267563761,0.8374099903,0.1209025018,0.7425597246,random-state,internal,dec,named,2,17,23,2,14,1242
False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,True,True,7,3143,3851,986,4275,480,14,3,33,17,8,0.9778019371,0.2553720281,0.5159702298,0.6585483791,0.5293688582,0.09662112725,nurs:rp,llvm,dec,let,8,14,18,1,8,1362
False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,9,5700,6792,1270,5891,729,19,9,78,24,18,0.7806756271,0.9417213654,0.8218159247,0.1077791764,0.03777107741,0.4430348415,dfs,simple,dec,let,2,20,23,2,8,796
True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,4,3604,2434,717,4046,349,12,6,23,12,4,0.1694384932,0.2041061992,0.07938208152,0.7716128517,0.3298513681,0.7318899759,nurs:depth,internal,hex,named,1,10,13,2,1,1583
False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,7,6217,5335,1146,5591,578,16,12,44,19,9,0.5538455566,0.9858449838,0.7490256036,0.2225409639,0.5596499688,0.1145962366,random-path,llvm,dec,named,8,14,25,1,2,1560
True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,3,2651,1773,578,3159,241,10,5,21,12,4,0.06807711022,0.4967773728,0.3871592653,0.6495400136,0.9424896355,0.5631116349,nurs:md2u,internal,bin,let,10,9,7,2,21,1173
